Date,Routine ID,Exercise ID,Exercise Name,Sets Completed,Reps,Weight (kg),Notes
1970-01-01,imported_hevy,19_jun_2024,_02:59,"19 Jun 2024, 02:59",23,"0;1;2;3;0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;4;5","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,18_jun_2024,_03:14,"18 Jun 2024, 03:14",51,"0;1;2;3;4;0;1;2;3;4;5;0;1;2;3;4;5;0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4;0;1;2;3;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,17_jun_2024,_07:19,"17 Jun 2024, 07:19",39,"0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4;0;1;2;3;0;1;2;3;4","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,15_jun_2024,_02:47,"15 Jun 2024, 02:47",59,"0;1;2;3;4;5;6;7;0;1;2;3;4;5;0;1;2;3;4;5;6;7;0;1;2;3;4;5;6;7;8;9;10;0;1;2;3;4;0;1;2;3;4;5;0;1;2;0;1;2;3;0;1;2;3;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,13_jun_2024,_02:59,"13 Jun 2024, 02:59",67,"0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4;0;1;2;3;0;1;2;3;4","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,12_jun_2024,_09:48,"12 Jun 2024, 09:48",12,"0;1;2;3;0;1;2;3;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,12_jun_2024,_03:11,"12 Jun 2024, 03:11",33,"0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;0;1;2;3;4;5;6;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,11_jun_2024,_03:24,"11 Jun 2024, 03:24",37,"0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;0;1;2;3;0;0;1;2;3;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,10_jun_2024,_07:04,"10 Jun 2024, 07:04",39,"0;1;2;3;4;5;6;0;1;2;3;4;5;6;7;0;1;2;3;0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,8_jun_2024,_02:44,"8 Jun 2024, 02:44",36,"0;1;2;3;4;5;6;0;1;2;3;4;5;0;1;2;3;0;1;2;3;4;5;6;0;1;2;3;0;1;2;3;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,7_jun_2024,_02:56,"7 Jun 2024, 02:56",27,"0;1;2;3;4;0;1;2;0;1;2;3;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,6_jun_2024,_03:20,"6 Jun 2024, 03:20",45,"0;1;2;3;4;5;0;1;2;3;0;1;0;1;2;3;4;5;6;7;0;1;2;0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,5_jun_2024,_03:01,"5 Jun 2024, 03:01",39,"0;1;2;3;4;5;6;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;5;0;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,4_jun_2024,_04:03,"4 Jun 2024, 04:03",41,"0;1;2;3;4;5;6;0;1;2;3;0;1;2;3;4;5;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;0;1;2;3;4","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,3_jun_2024,_07:04,"3 Jun 2024, 07:04",69,"0;1;2;3;0;1;2;3;4;0;1;2;3;4;0;1;2;0;1;2;3;4;5;0;1;2;3;4;0;1;2;3;0;1;2;3;4;0;1;2;3;0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;0;0;1;2;3;0;1;2;3;4;5","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,1_jun_2024,_02:56,"1 Jun 2024, 02:56",55,"0;1;2;3;4;5;0;1;2;3;0;1;2;3;4;5;6;0;1;2;3;4;0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;0;1;2;3;0;1;2;3;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,31_may_2024,_02:54,"31 May 2024, 02:54",58,"0;1;2;3;4;5;6;0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;4;5;0;1;2;3;4;0;1;2;3;4;5;0;1;2;3;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,30_may_2024,_02:43,"30 May 2024, 02:43",88,"0;1;2;3;4;5;0;1;2;0;1;2;3;4;5;0;1;2;3;4;5;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;5;6;0;1;2;3;0;1;2;0;1;2;3;0;1;2;3;4;5;6;7;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,29_may_2024,_03:00,"29 May 2024, 03:00",38,"0;1;2;3;4;5;0;1;2;3;4;0;1;2;3;4;5;0;1;2;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4;5","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,28_may_2024,_03:11,"28 May 2024, 03:11",58,"0;1;2;3;4;5;0;1;2;3;4;5;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4;0;1;2;3;0;1;2;3;4;0;1;2;3;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,27_may_2024,_07:52,"27 May 2024, 07:52",64,"0;1;2;3;4;5;6;0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;0;1;2;3;0;1;2;3;0;1;2;3;4;0","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,24_may_2024,_05:07,"24 May 2024, 05:07",17,"0;1;2;3;0;1;2;3;0;1;2;3;4;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,23_may_2024,_07:24,"23 May 2024, 07:24",39,"0;1;2;3;4;5;0;1;2;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;0;1;2;3;4;5;0;1;2;3;0;1;2;3;0","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,22_may_2024,_13:04,"22 May 2024, 13:04",31,"0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;0;1;2;0;1;2;3;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,20_may_2024,_07:12,"20 May 2024, 07:12",39,"0;1;2;3;4;5;0;1;2;3;0;1;2;3;4;5;6;7;0;1;2;3;0;1;0;1;2;3;0;1;2;0;1;2;3;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,9_apr_2025,_02:24,"9 Apr 2025, 02:24",69,"0;1;2;3;4;0;1;2;3;4;5;6;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;0;1;2;3;4;5;6;7;8;9;10;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;9;0;1;2;3;0;1;2;3;0;1;2;3;4","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,2_apr_2025,_02:08,"2 Apr 2025, 02:08",59,"0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;9;0;1;2;3;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,26_mar_2025,_01:50,"26 Mar 2025, 01:50",70,"0;1;2;3;4;0;1;2;3;4;0;1;2;3;0;1;2;3;4;5;6;7;8;9;10;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;9;10;11;0;1;2;3;0;1;2;3;4;5;0;1;2;3;4;0;1;2;3;4;5","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,19_mar_2025,_03:24,"19 Mar 2025, 03:24",78,"0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4;0;1;2;3;0;1;2;3;4;5;6;7;8;9;10;0;0;1;2;3;4;5;6;7;0;1;2;3;4;5;6;7;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,12_mar_2025,_02:30,"12 Mar 2025, 02:30",57,"0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;0;1;2;3;4;5;6;7;8;9;0;0;1;2;3;0;1;2;3;4;0;1;2;3;4;5;6;7;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,5_mar_2025,_04:23,"5 Mar 2025, 04:23",56,"0;1;2;3;4;0;1;2;3;4;0;1;2;3;0;1;2;3;4;0;1;2;3;4;5;6;7;8;9;0;1;2;3;4;5;6;7;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,26_feb_2025,_07:03,"26 Feb 2025, 07:03",48,"0;1;2;3;0;1;2;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;9;0;1;2;3;4;5;6;7;8;9;0;1;2;0;1;2;3;0;1;2;3;0;1","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,19_feb_2025,_06:09,"19 Feb 2025, 06:09",47,"0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;0;1;2;3;4;5;6;7;8;9;10;0;1;2;3;4;5;6;7;0;1;2;3;0;1;2;3;0;1;2;3;4","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,12_feb_2025,_02:12,"12 Feb 2025, 02:12",72,"0;1;2;3;4;5;6;0;1;2;3;4;0;1;2;3;4;0;1;2;3;0;1;2;3;4;5;6;7;8;9;10;11;12;13;0;1;2;3;4;5;6;7;8;9;0;1;2;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,5_feb_2025,_01:51,"5 Feb 2025, 01:51",51,"0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;5;6;7;0;1;2;3;0;1;2;3;4;5;6;7;8;9;10;11;0;1;2;3;4;5;6;7;8;9;0;1;2;3;0;1;2","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,29_jan_2025,_01:54,"29 Jan 2025, 01:54",68,"0;1;2;3;4;0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;9;10;11;12;0;1;2;3;4;5;6;7;8;9;10;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;0;1;2","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,22_jan_2025,_01:47,"22 Jan 2025, 01:47",78,"0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;5;6;7;8;9;0;1;2;3;0;1;2;3;4;5;6;7;8;9;10;0;1;2;3;4;0;1;2;3;0;1;2;3;4;0;1;2;3;4;5;6;7;0;1;2;3;0;1;2;3;0;1;2;3;4;0;1;2","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,15_jan_2025,_01:59,"15 Jan 2025, 01:59",85,"0;1;2;3;4;0;1;2;3;4;5;0;1;2;3;4;0;1;2;3;4;5;6;7;8;9;10;11;0;1;2;3;4;5;0;1;2;3;4;5;6;7;8;0;1;2;3;4;0;1;2;3;0;1;2;3;4;0;1;2;3;4;5;6;7;0;1;2;3;4;5;6;7;0;1;2;3;0;1;2;3;4;5;6;7","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,8_jan_2025,_04:11,"8 Jan 2025, 04:11",78,"0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;5;6;7;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;9;10;0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;0;1;2;3;4;5;6;7;0;1;2;3;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,18_dec_2024,_02:24,"18 Dec 2024, 02:24",71,"0;1;2;3;4;0;1;2;3;0;1;2;3;4;5;6;7;0;1;2;3;4;0;1;2;3;0;1;2;3;4;5;6;7;8;9;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;0;1;2;3;4;5;6;7;0;1;2;3;4;5;6;7;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,11_dec_2024,_04:55,"11 Dec 2024, 04:55",73,"0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;0;1;2;3;4;5;6;7;8;9;10;11;0;1;2;3;4;5;6;7;0;1;2;3;0;1;2;3;4;5;6;7;8;9;10;11;12;0;1;2;3;4;5;6;7;0;1;2;3;0;1;2;3;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,4_dec_2024,_02:04,"4 Dec 2024, 02:04",47,"0;1;2;3;4;5;0;1;2;3;0;1;2;3;0;1;2;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;9;10;11;12;13;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,27_nov_2024,_02:16,"27 Nov 2024, 02:16",68,"0;1;2;3;4;0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;9;10;11;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;9;10;11;12;0;1;2;0;1;2;3;4;5;6;7;8;9;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,20_nov_2024,_04:28,"20 Nov 2024, 04:28",67,"0;1;2;3;4;0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;9;10;11;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;0;1;2;3;0;1;2;3;4;5;6;7;8;9","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,13_nov_2024,_02:33,"13 Nov 2024, 02:33",55,"0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;5;6;7;8;0;1;2;3;4;0;1;2;3;0;1;2;3;4;5;6;7;8;0;1;2;3;4;5;6;7","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,6_nov_2024,_02:36,"6 Nov 2024, 02:36",57,"0;1;2;3;0;1;2;3;4;0;1;2;0;1;2;3;4;0;1;2;3;4;5;6;7;8;9;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;9;0;1;2;3;0;1;2;3;4;5;6;7","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,30_oct_2024,_02:32,"30 Oct 2024, 02:32",54,"0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;5;6;7;8;9;0;1;2;3;4;0;1;2;3;0;1;2;3;4;5;6;7;0;1;2;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,23_oct_2024,_02:13,"23 Oct 2024, 02:13",57,"0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;0;1;2;3;4;0;1;2;3;4;5;0;1;2;3;4;5;6;7;8;0;1;2;3;0;1;2;3;4;5;6;7;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,16_oct_2024,_02:17,"16 Oct 2024, 02:17",61,"0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;4;0;1;2;3;4;5;6;7;8;9;10;0;1;0;1;2;3;0;1;2;3;4;5;6;7;8;0;1;2;3;0;1;2;3;4;5;6;7;0;1;2;3;0","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,9_oct_2024,_02:56,"9 Oct 2024, 02:56",64,"0;1;2;3;4;0;1;2;3;0;1;2;3;0;1;2;3;4;0;1;2;3;4;5;6;7;8;9;10;0;1;2;3;0;1;2;3;0;1;2;3;4;5;6;7;8;9;0;1;2;3;4;5;6;7;0;1;2;3;0;1;2;3;4","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
1970-01-01,imported_hevy,2_oct_2024,_04:04,"2 Oct 2024, 04:04",73,"0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;5;6;7;0;1;2;3;4;0;1;2;3;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;5;6;7;8;9;10;11;12;13;0;1;2;3;0;1;2;3;4;5;6;7;8;9;0;1;2;3;0;1;2;3","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","Imported from Hevy"
